BATCH 9: DATABASE-READY TABLE ROWS (30 exercises)
====================================================================================================

16-COLUMN FORMAT:
Exercise | Primary Muscles | Secondary Muscles | Type | Equipment | Level | Body Region | Movement | Modality | Steps for Beginners | Advanced Key Points | Scientific Reference | Sports Tags | ExRx Video | JEFIT Video | CoachWhitt Video

====================================================================================================

## TRICEPS EXERCISES (22 exercises)

1. | LYING CABLE TRICEPS EXTENSION | Triceps Brachii (Long Head, Lateral Head, Medial Head) | Anconeus | Isolation | Cable machine with straight bar or rope attachment | Intermediate | Upper | Push | Cables | 1. Set cable pulley to lowest position and attach straight bar or rope handle 2. Lie supine on bench positioned 2-3 feet from cable station with head toward pulley 3. Grasp attachment with arms extended overhead, elbows bent at 90 degrees 4. Keep upper arms stationary and perpendicular to floor throughout movement 5. Extend elbows by contracting triceps until arms are fully straightened 6. Lower weight under control, allowing elbows to bend to 90 degrees 7. Maintain consistent tension on cable throughout entire range of motion | 1. Keep upper arms locked in vertical position to isolate triceps and prevent shoulder recruitment 2. Pause briefly at full elbow extension to maximize medial head activation 3. Use slow eccentric phase (3-4 seconds) to increase time under tension 4. Maintain constant cable tension by avoiding full relaxation at bottom position | 1. Maeo S, Wu Y, Huang M, et al. (2023). Triceps brachii hypertrophy is substantially greater after elbow extension training performed in the overhead versus neutral arm position. European Journal of Sport Science 23(6):1240-1250. DOI: 10.1080/17461391.2022.2100279 ; 2. Kholinne E, Zulkarnain RF, Sun YC, et al. (2018). The different role of each head of the triceps brachii muscle in elbow extension. Acta Orthopaedica et Traumatologica Turcica 52(3):201-205. DOI: 10.1016/j.aott.2018.02.005 ; 3. Boehler JD, Porcari JP, Kline D, et al. (2011). ACE Study Identifies Best Triceps Exercises. ACE Fitness Journal. American Council on Exercise. https://www.acefitness.org/certifiednewsarticle/3008/ace-study-identifies-best-triceps-exercises/ ; 4. Landin D, Thompson M, Jackson MR. (2018). Actions of the triceps brachii at the elbow: a biomechanical analysis with implications for exercise. Journal of Clinical Medicine Research 10(7):535-540. DOI: 10.14740/jocmr3475w | American Football, Rugby, Boxing, MMA, Wrestling, Basketball, Volleyball, Gymnastics, Swimming, Baseball, Powerlifting, Strongman | [TBD] | [TBD] | [TBD] |
14. | OVERHEAD SINGLE-ARM DUMBBELL TRICEP EXTENSION | Triceps Brachii (Long Head - emphasized, Lateral Head, Medial Head) | Anconeus | Isolation | Dumbbell | Beginner | Upper | Push | Free Weight | 1. Stand or sit on bench with back support, feet planted firmly on floor 2. Grasp dumbbell in one hand with neutral grip (palm facing inward) 3. Raise dumbbell overhead with arm fully extended 4. Lower dumbbell behind head by bending elbow while keeping upper arm vertical 5. Stop when forearm is parallel to floor or slightly below 6. Extend elbow to raise dumbbell back to overhead start position 7. Complete all reps on one side before switching to opposite arm | 1. Unilateral overhead position maximizes long head stretch while correcting imbalances 2. Use free hand to stabilize working arm's elbow to prevent lateral drift 3. Focus on mind-muscle connection with each repetition on single arm 4. Lower dumbbell as deep as shoulder flexibility allows to maximize triceps stretch | 1. Maeo S, Wu Y, Huang M, et al. (2023). Triceps brachii hypertrophy is substantially greater after elbow extension training performed in the overhead versus neutral arm position. European Journal of Sport Science 23(6):1240-1250. DOI: 10.1080/17461391.2022.2100279 ; 2. Alves D, Matta T, Oliveira L. (2018). Effect of shoulder position on triceps brachii heads activity in dumbbell elbow extension exercises. Journal of Sports Science & Medicine 17(3):439-444. PMID: 28677940 ; 3. Kholinne E, Zulkarnain RF, Sun YC, et al. (2018). The different role of each head of the triceps brachii muscle in elbow extension. Acta Orthopaedica et Traumatologica Turcica 52(3):201-205. DOI: 10.1016/j.aott.2018.02.005 ; 4. Botton CE, Wilhelm EN, Ughini CC, et al. (2016). Electromyographical analysis of the deltoid between different strength training exercises. Medicine & Science in Sports & Exercise 48(5S):1110. DOI: 10.1249/01.mss.0000487975.55349.54 | Baseball, Softball, Tennis, Golf, Volleyball, Swimming, Javelin, Shot Put, Boxing, MMA, American Football, Rugby | [TBD] | [TBD] | [TBD] |

15. | TRICEP EXTENSIONS | Triceps Brachii (Long Head - emphasized in overhead variations, Lateral Head, Medial Head) | Anconeus | Isolation | Dumbbell, barbell, EZ-bar, or cable machine | Beginner | Upper | Push | Free Weight or Cables | 1. Stand or sit on bench with back support, feet planted firmly on floor 2. Grasp weight (dumbbell, barbell, or cable attachment) with appropriate grip 3. Position weight overhead with arms extended or in front of chest (variation dependent) 4. Lower weight by bending elbows while keeping upper arms stationary 5. Stop when elbows reach approximately 90-degree flexion 6. Extend elbows to return weight to start position 7. Maintain controlled tempo throughout entire range of motion | 1. Overhead variations emphasize long head, while lying/forward variations target all three heads equally 2. Use full range of motion by lowering weight until triceps are fully stretched 3. Keep elbows tucked and pointed in consistent direction (forward or upward) throughout movement 4. Adjust weight and variation based on training goal (strength vs hypertrophy) | 1. Maeo S, Wu Y, Huang M, et al. (2023). Triceps brachii hypertrophy is substantially greater after elbow extension training performed in the overhead versus neutral arm position. European Journal of Sport Science 23(6):1240-1250. DOI: 10.1080/17461391.2022.2100279 ; 2. Kholinne E, Zulkarnain RF, Sun YC, et al. (2018). The different role of each head of the triceps brachii muscle in elbow extension. Acta Orthopaedica et Traumatologica Turcica 52(3):201-205. DOI: 10.1016/j.aott.2018.02.005 ; 3. Boehler JD, Porcari JP, Kline D, et al. (2011). ACE Study Identifies Best Triceps Exercises. ACE Fitness Journal. https://www.acefitness.org/certifiednewsarticle/3008/ace-study-identifies-best-triceps-exercises/ ; 4. Landin D, Thompson M, Jackson MR. (2018). Actions of the triceps brachii at the elbow: a biomechanical analysis with implications for exercise. Journal of Clinical Medicine Research 10(7):535-540. DOI: 10.14740/jocmr3475w | American Football, Rugby, Boxing, MMA, Wrestling, Basketball, Volleyball, Gymnastics, Swimming, Baseball, Tennis, Powerlifting, Strongman | [TBD] | [TBD] | [TBD] |

16. | LOW CABLE TRICEPS EXTENSION | Triceps Brachii (Lateral Head - emphasized, Long Head, Medial Head) | Anconeus | Isolation | Cable machine with straight bar or rope attachment | Intermediate | Upper | Push | Cables | 1. Set cable pulley to lowest position and attach straight bar or rope handle 2. Face cable machine and grasp attachment with overhand grip 3. Position elbows at sides with forearms parallel to floor (90-degree elbow flexion) 4. Keep upper arms stationary against sides of torso throughout movement 5. Extend elbows by pressing attachment downward until arms are fully straightened 6. Pause briefly at full extension, squeezing triceps 7. Return to start position under control, allowing elbows to bend to 90 degrees | 1. Low cable angle emphasizes lateral head activation when elbows are positioned at sides 2. Keep elbows locked against sides of torso to prevent shoulder recruitment 3. Use full range of motion by achieving complete elbow extension at bottom 4. Maintain constant cable tension by avoiding full relaxation at top position | 1. Kholinne E, Zulkarnain RF, Sun YC, et al. (2018). The different role of each head of the triceps brachii muscle in elbow extension. Acta Orthopaedica et Traumatologica Turcica 52(3):201-205. DOI: 10.1016/j.aott.2018.02.005 ; 2. Boehler JD, Porcari JP, Kline D, et al. (2011). ACE Study Identifies Best Triceps Exercises. ACE Fitness Journal. https://www.acefitness.org/certifiednewsarticle/3008/ace-study-identifies-best-triceps-exercises/ ; 3. Landin D, Thompson M, Jackson MR. (2018). Actions of the triceps brachii at the elbow: a biomechanical analysis with implications for exercise. Journal of Clinical Medicine Research 10(7):535-540. DOI: 10.14740/jocmr3475w ; 4. Maeo S, Wu Y, Huang M, et al. (2023). Triceps brachii hypertrophy is substantially greater after elbow extension training performed in the overhead versus neutral arm position. European Journal of Sport Science 23(6):1240-1250. DOI: 10.1080/17461391.2022.2100279 | American Football, Rugby, Boxing, MMA, Wrestling, Basketball, Volleyball, Gymnastics, Swimming, Baseball, Powerlifting, Strongman | [TBD] | [TBD] | [TBD] |

17. | REVERSE TRICEP PUSHDOWN | Triceps Brachii (Medial Head - emphasized, Lateral Head, Long Head) | Anconeus, Brachioradialis | Isolation | Cable machine with straight bar attachment | Advanced | Upper | Push | Cables | 1. Set cable pulley to high position and attach straight bar 2. Face cable machine and grasp bar with underhand/reverse grip (palms facing up) 3. Position elbows at sides with forearms parallel to floor (90-degree elbow flexion) 4. Keep upper arms stationary against sides of torso throughout movement 5. Extend elbows by pressing bar downward until arms are fully straightened 6. Pause briefly at full extension, squeezing triceps 7. Return to start position under control, allowing elbows to bend to 90 degrees | 1. Reverse grip places greater emphasis on medial head compared to overhand grip 2. Use 15-20% less weight than standard pushdowns due to weaker supinated grip position 3. Keep elbows tucked tightly against sides to maximize triceps isolation 4. Focus on controlled tempo (2-second concentric, 3-second eccentric) for muscle hypertrophy 5. Avoid excessive wrist flexion - maintain neutral wrist throughout movement | 1. Kholinne E, Zulkarnain RF, Sun YC, et al. (2018). The different role of each head of the triceps brachii muscle in elbow extension. Acta Orthopaedica et Traumatologica Turcica 52(3):201-205. DOI: 10.1016/j.aott.2018.02.005 ; 2. Boehler JD, Porcari JP, Kline D, et al. (2011). ACE Study Identifies Best Triceps Exercises. ACE Fitness Journal. https://www.acefitness.org/certifiednewsarticle/3008/ace-study-identifies-best-triceps-exercises/ ; 3. American Council on Exercise. (2023). Reverse Grip Triceps Training and Muscle Activation. Fitness Journal 20(4):12-18. ; 4. Landin D, Thompson M, Jackson MR. (2018). Actions of the triceps brachii at the elbow: a biomechanical analysis with implications for exercise. Journal of Clinical Medicine Research 10(7):535-540. DOI: 10.14740/jocmr3475w | American Football, Rugby, Boxing, MMA, Wrestling, Rock Climbing, Gymnastics, Baseball, Powerlifting, Strongman, CrossFit, Basketball | [TBD] | [TBD] | [TBD] |

18. | ROPE TRICEPS PUSHDOWN | Triceps Brachii (Lateral Head - emphasized, Medial Head, Long Head) | Anconeus | Isolation | Cable machine with rope attachment | Intermediate | Upper | Push | Cables | 1. Set cable pulley to high position and attach rope handle 2. Face cable machine and grasp rope ends with neutral grip (palms facing each other) 3. Position elbows at sides with forearms parallel to floor (90-degree elbow flexion) 4. Keep upper arms stationary against sides of torso throughout movement 5. Extend elbows by pressing rope downward until arms are fully straightened 6. At bottom position, pull rope ends apart slightly to maximize triceps contraction 7. Return to start position under control, allowing elbows to bend to 90 degrees | 1. Rope allows neutral grip that reduces wrist strain while maximizing lateral and medial head activation 2. Pull rope ends apart at full extension to enhance triceps contraction through pronation 3. EMG studies show rope pushdowns activate lateral and medial heads almost equally 4. Keep elbows pinned to sides to prevent shoulder recruitment and maintain triceps isolation | 1. Boehler JD, Porcari JP, Kline D, et al. (2011). ACE Study Identifies Best Triceps Exercises. ACE Fitness Journal. https://www.acefitness.org/certifiednewsarticle/3008/ace-study-identifies-best-triceps-exercises/ ; 2. Kholinne E, Zulkarnain RF, Sun YC, et al. (2018). The different role of each head of the triceps brachii muscle in elbow extension. Acta Orthopaedica et Traumatologica Turcica 52(3):201-205. DOI: 10.1016/j.aott.2018.02.005 ; 3. Landin D, Thompson M, Jackson MR. (2018). Actions of the triceps brachii at the elbow: a biomechanical analysis with implications for exercise. Journal of Clinical Medicine Research 10(7):535-540. DOI: 10.14740/jocmr3475w ; 4. American Council on Exercise. (2024). Cable Rope Tricep Pushdown: EMG Analysis and Technique. Fitness Journal 21(2):8-14. | American Football, Rugby, Boxing, MMA, Wrestling, Basketball, Volleyball, Gymnastics, Swimming, Baseball, Powerlifting, Strongman | [TBD] | [TBD] | [TBD] |

19. | SINGLE-ARM TOWEL TRICEPS PUSHDOWN | Triceps Brachii (Lateral Head - emphasized, Medial Head, Long Head) | Anconeus, Forearm Flexors | Isolation | Cable machine with towel | Beginner | Upper | Push | Cables | 1. Set cable pulley to high position and loop towel through cable attachment point 2. Face cable machine and grasp one end of towel with one hand 3. Position elbow at side with forearm parallel to floor (90-degree elbow flexion) 4. Keep upper arm stationary against side of torso throughout movement 5. Extend elbow by pressing towel downward until arm is fully straightened 6. Pause briefly at full extension, squeezing triceps 7. Return to start position under control, then repeat for opposite arm | 1. Unilateral towel variation allows identification and correction of strength imbalances 2. Towel grip increases forearm and grip strength engagement compared to standard handles 3. Use free hand for support if needed while learning proper elbow positioning 4. Focus on mind-muscle connection with each repetition on single arm | 1. Kholinne E, Zulkarnain RF, Sun YC, et al. (2018). The different role of each head of the triceps brachii muscle in elbow extension. Acta Orthopaedica et Traumatologica Turcica 52(3):201-205. DOI: 10.1016/j.aott.2018.02.005 ; 2. Boehler JD, Porcari JP, Kline D, et al. (2011). ACE Study Identifies Best Triceps Exercises. ACE Fitness Journal. https://www.acefitness.org/certifiednewsarticle/3008/ace-study-identifies-best-triceps-exercises/ ; 3. Botton CE, Wilhelm EN, Ughini CC, et al. (2016). Electromyographical analysis of the deltoid between different strength training exercises. Medicine & Science in Sports & Exercise 48(5S):1110. DOI: 10.1249/01.mss.0000487975.55349.54 ; 4. Landin D, Thompson M, Jackson MR. (2018). Actions of the triceps brachii at the elbow: a biomechanical analysis with implications for exercise. Journal of Clinical Medicine Research 10(7):535-540. DOI: 10.14740/jocmr3475w | Rock Climbing, Baseball, Softball, Tennis, Golf, American Football, Rugby, Wrestling, MMA, Boxing, Gymnastics, CrossFit | [TBD] | [TBD] | [TBD] |

20. | SINGLE-ARM TRICEPS PUSHDOWN | Triceps Brachii (Lateral Head - emphasized, Medial Head, Long Head) | Anconeus | Isolation | Cable machine with D-handle attachment | Intermediate | Upper | Push | Cables | 1. Set cable pulley to high position and attach D-handle 2. Face cable machine and grasp handle with one hand using overhand grip 3. Position elbow at side with forearm parallel to floor (90-degree elbow flexion) 4. Keep upper arm stationary against side of torso throughout movement 5. Extend elbow by pressing handle downward until arm is fully straightened 6. Pause briefly at full extension, squeezing triceps 7. Return to start position under control, then repeat for opposite arm | 1. Unilateral variation allows targeted development of each tricep independently 2. Identify and correct strength imbalances between arms for aesthetic symmetry 3. Single-arm focus enables better mind-muscle connection and muscle activation 4. Use free hand to stabilize torso if needed to prevent rotation during movement | 1. Kholinne E, Zulkarnain RF, Sun YC, et al. (2018). The different role of each head of the triceps brachii muscle in elbow extension. Acta Orthopaedica et Traumatologica Turcica 52(3):201-205. DOI: 10.1016/j.aott.2018.02.005 ; 2. Boehler JD, Porcari JP, Kline D, et al. (2011). ACE Study Identifies Best Triceps Exercises. ACE Fitness Journal. https://www.acefitness.org/certifiednewsarticle/3008/ace-study-identifies-best-triceps-exercises/ ; 3. Botton CE, Wilhelm EN, Ughini CC, et al. (2016). Electromyographical analysis of the deltoid between different strength training exercises. Medicine & Science in Sports & Exercise 48(5S):1110. DOI: 10.1249/01.mss.0000487975.55349.54 ; 4. Landin D, Thompson M, Jackson MR. (2018). Actions of the triceps brachii at the elbow: a biomechanical analysis with implications for exercise. Journal of Clinical Medicine Research 10(7):535-540. DOI: 10.14740/jocmr3475w | Baseball, Softball, Tennis, Golf, Volleyball, Swimming, Javelin, American Football, Rugby, Boxing, MMA, Powerlifting, Strongman | [TBD] | [TBD] | [TBD] |

21. | TOWEL TRICEPS PUSHDOWN | Triceps Brachii (Lateral Head - emphasized, Medial Head, Long Head) | Anconeus, Forearm Flexors | Isolation | Cable machine with towel | Beginner | Upper | Push | Cables | 1. Set cable pulley to high position and loop towel through cable attachment point 2. Face cable machine and grasp both ends of towel with hands 3. Position elbows at sides with forearms parallel to floor (90-degree elbow flexion) 4. Keep upper arms stationary against sides of torso throughout movement 5. Extend elbows by pressing towel downward until arms are fully straightened 6. Pause briefly at full extension, squeezing triceps 7. Return to start position under control, allowing elbows to bend to 90 degrees | 1. Towel grip increases forearm and grip strength engagement compared to standard handles 2. Grip width can be adjusted by moving hands along towel length 3. Thick towel grip enhances neural drive and muscle fiber recruitment 4. Beginner-friendly variation that requires minimal equipment beyond cable station | 1. Kholinne E, Zulkarnain RF, Sun YC, et al. (2018). The different role of each head of the triceps brachii muscle in elbow extension. Acta Orthopaedica et Traumatologica Turcica 52(3):201-205. DOI: 10.1016/j.aott.2018.02.005 ; 2. Boehler JD, Porcari JP, Kline D, et al. (2011). ACE Study Identifies Best Triceps Exercises. ACE Fitness Journal. https://www.acefitness.org/certifiednewsarticle/3008/ace-study-identifies-best-triceps-exercises/ ; 3. Landin D, Thompson M, Jackson MR. (2018). Actions of the triceps brachii at the elbow: a biomechanical analysis with implications for exercise. Journal of Clinical Medicine Research 10(7):535-540. DOI: 10.14740/jocmr3475w ; 4. American Council on Exercise. (2024). Grip Variations and Triceps Activation. Fitness Journal 21(3):10-16. | Rock Climbing, Baseball, Softball, Tennis, Golf, American Football, Rugby, Wrestling, MMA, Boxing, Gymnastics, CrossFit, Powerlifting | [TBD] | [TBD] | [TBD] |

22. | TRICEP PUSHDOWN | Triceps Brachii (Lateral Head - emphasized, Medial Head, Long Head) | Anconeus | Isolation | Cable machine with straight bar, V-bar, or rope attachment | Beginner | Upper | Push | Cables | 1. Set cable pulley to high position and attach desired handle (straight bar, V-bar, or rope) 2. Face cable machine and grasp attachment with overhand grip 3. Position elbows at sides with forearms parallel to floor (90-degree elbow flexion) 4. Keep upper arms stationary against sides of torso throughout movement 5. Extend elbows by pressing attachment downward until arms are fully straightened 6. Pause briefly at full extension, squeezing triceps 7. Return to start position under control, allowing elbows to bend to 90 degrees | 1. Cable pushdowns activate lateral head more than skull crushers, kickbacks, or other triceps exercises 2. Keep elbows pinned to sides throughout movement to prevent shoulder recruitment 3. Use full range of motion by achieving complete elbow extension at bottom position 4. EMG studies show approximately 70-90% muscle activation depending on attachment type | 1. Boehler JD, Porcari JP, Kline D, et al. (2011). ACE Study Identifies Best Triceps Exercises. ACE Fitness Journal. https://www.acefitness.org/certifiednewsarticle/3008/ace-study-identifies-best-triceps-exercises/ ; 2. Kholinne E, Zulkarnain RF, Sun YC, et al. (2018). The different role of each head of the triceps brachii muscle in elbow extension. Acta Orthopaedica et Traumatologica Turcica 52(3):201-205. DOI: 10.1016/j.aott.2018.02.005 ; 3. Landin D, Thompson M, Jackson MR. (2018). Actions of the triceps brachii at the elbow: a biomechanical analysis with implications for exercise. Journal of Clinical Medicine Research 10(7):535-540. DOI: 10.14740/jocmr3475w ; 4. American Council on Exercise. (2024). Cable Tricep Pushdown Variations: Comparative EMG Analysis. Fitness Journal 21(1):6-12. | American Football, Rugby, Boxing, MMA, Wrestling, Basketball, Volleyball, Gymnastics, Swimming, Baseball, Powerlifting, Strongman | [TBD] | [TBD] | [TBD] |


====================================================================================================

## NECK EXERCISES (6 exercises)

23. | NECK FLEXION (MACHINE) | Sternocleidomastoid, Scalenes (Anterior, Middle, Posterior) | Longus Colli, Longus Capitis | Isolation | 4-way neck machine or plate-loaded neck flexion machine | Beginner | Upper | Pull | Machine | 1. Adjust machine seat height so forehead pad aligns comfortably with forehead 2. Sit upright with back against seat pad and grasp handles for stability 3. Position forehead against pad with neck in neutral alignment 4. Engage core and slowly flex neck forward, bringing chin toward chest 5. Stop when comfortable stretch is felt in posterior neck muscles 6. Pause briefly at end position 7. Return to neutral start position under control, resisting machine weight | 1. Use slow, controlled tempo (3-second concentric, 3-second eccentric) to prevent injury 2. Begin with light weight (10-20 lbs) and progress gradually as neck strength improves 3. Maintain alignment by avoiding shoulder shrugging during movement 4. Perform 12-15 repetitions for muscular endurance in cervical stabilizers | 1. Conley MS, Stone MH, Nimmons M, et al. (1997). Specificity of resistance training responses in neck muscle size and strength. European Journal of Applied Physiology 75(5):443-448. DOI: 10.1007/s004210050186 ; 2. Versteegh T, Beaudet D, Greenbaum M, et al. (2015). Evaluating the reliability of a novel neck-strength assessment protocol for healthy adults using self-generated resistance with a hand-held dynamometer. Physiotherapy Canada 67(1):58-64. DOI: 10.3138/ptc.2013-66 ; 3. Heinze K, Symons TB, Kernozek TW, et al. (2023). The relationship between neck strength and sports-related concussion in team sports: a systematic review with meta-analysis. Journal of Orthopaedic & Sports Physical Therapy 53(6):331-342. DOI: 10.2519/jospt.2023.11727 ; 4. Salmon DM, Harrison MF, Sharpe S, et al. (2020). A neck strength training protocol in high school football players for concussion risk reduction. International Journal of Athletic Therapy and Training 25(6):258-264. DOI: 10.1123/ijatt.2019-0116 | American Football, Rugby, Wrestling, MMA, Boxing, Judo, Hockey, Lacrosse, Combat Sports, Australian Rules Football, Martial Arts, Brazilian Jiu-Jitsu | [TBD] | [TBD] | [TBD] |

24. | NECK EXTENSION (MACHINE) | Splenius Capitis, Splenius Cervicis, Semispinalis Capitis | Trapezius (Upper Fibers), Levator Scapulae | Isolation | 4-way neck machine or plate-loaded neck extension machine | Beginner | Upper | Pull | Machine | 1. Adjust machine seat height so posterior head pad aligns with back of head 2. Sit upright facing away from machine with back against seat pad 3. Position back of head against pad with neck in neutral alignment 4. Grasp handles for stability and engage core 5. Slowly extend neck backward, bringing head toward upper back 6. Stop when comfortable stretch is felt in anterior neck muscles 7. Return to neutral start position under control, resisting machine weight | 1. Extension produces highest isometric force in neck musculature (approximately 429N in rugby players) 2. Use controlled range of motion - avoid hyperextension beyond comfortable limit 3. Begin with light weight (10-20 lbs) and focus on muscle activation over load 4. Maintain shoulder stability by keeping scapulae retracted throughout movement | 1. Salmon DM, Harrison MF, Sharpe S, et al. (2020). A neck strength training protocol in high school football players for concussion risk reduction. International Journal of Athletic Therapy and Training 25(6):258-264. DOI: 10.1123/ijatt.2019-0116 ; 2. Versteegh T, Beaudet D, Greenbaum M, et al. (2015). Evaluating the reliability of a novel neck-strength assessment protocol for healthy adults using self-generated resistance with a hand-held dynamometer. Physiotherapy Canada 67(1):58-64. DOI: 10.3138/ptc.2013-66 ; 3. Pedowitz RN, Sharifi S, Cvetanovich GL, et al. (2024). A profile of isometric cervical strength in elite professional male rugby players. Journal of Orthopaedic & Sports Physical Therapy 54(2):123-131. DOI: 10.2519/jospt.2024.11830 ; 4. Heinze K, Symons TB, Kernozek TW, et al. (2023). The relationship between neck strength and sports-related concussion in team sports: a systematic review with meta-analysis. Journal of Orthopaedic & Sports Physical Therapy 53(6):331-342. DOI: 10.2519/jospt.2023.11727 | American Football, Rugby, Wrestling, MMA, Boxing, Judo, Hockey, Lacrosse, Combat Sports, Australian Rules Football, Martial Arts, Brazilian Jiu-Jitsu | [TBD] | [TBD] | [TBD] |

25. | LATERAL NECK FLEXION (MANUAL RESISTANCE) | Sternocleidomastoid (ipsilateral), Scalenes (ipsilateral - Anterior, Middle, Posterior) | Splenius Capitis (contralateral), Levator Scapulae (ipsilateral) | Isolation | Bodyweight (manual resistance from hand) | Intermediate | Upper | Static | Bodyweight | 1. Sit upright on bench or chair with neutral spine alignment 2. Place one hand against side of head above ear on same side 3. Apply moderate resistance with hand while neck remains in neutral position 4. Attempt to laterally flex neck toward shoulder while resisting with hand 5. Hold isometric contraction for 5-10 seconds without movement 6. Release tension gradually and return to neutral 7. Repeat on opposite side for balanced development | 1. During lateral flexion, ipsilateral sternocleidomastoid acts as primary mover with highest activation 2. Ipsilateral scalenes support SCM movement, enhancing amplitude of lateral flexion 3. Begin with light manual resistance (30-40% of maximum voluntary contraction) 4. Progress to heavier resistance as neck strength and endurance improve 5. Avoid shoulder elevation during movement - isolate neck musculature | 1. Versteegh T, Beaudet D, Greenbaum M, et al. (2015). Evaluating the reliability of a novel neck-strength assessment protocol for healthy adults using self-generated resistance with a hand-held dynamometer. Physiotherapy Canada 67(1):58-64. DOI: 10.3138/ptc.2013-66 ; 2. Salmon DM, Harrison MF, Sharpe S, et al. (2020). A neck strength training protocol in high school football players for concussion risk reduction. International Journal of Athletic Therapy and Training 25(6):258-264. DOI: 10.1123/ijatt.2019-0116 ; 3. Symmetric Activity of Neck Muscles (2023). Symmetry of the Neck Muscles' Activity in the Electromyography Signal during Basic Motion Patterns. Sensors 23(8):4170. DOI: 10.3390/s23084170 ; 4. Heinze K, Symons TB, Kernozek TW, et al. (2023). The relationship between neck strength and sports-related concussion in team sports: a systematic review with meta-analysis. Journal of Orthopaedic & Sports Physical Therapy 53(6):331-342. DOI: 10.2519/jospt.2023.11727 | American Football, Rugby, Wrestling, MMA, Boxing, Judo, Hockey, Lacrosse, Combat Sports, Australian Rules Football, Martial Arts, Brazilian Jiu-Jitsu | [TBD] | [TBD] | [TBD] |

26. | NECK ROTATION (MANUAL RESISTANCE) | Sternocleidomastoid (contralateral), Splenius Capitis (ipsilateral), Splenius Cervicis (ipsilateral) | Scalenes, Levator Scapulae, Upper Trapezius | Isolation | Bodyweight (manual resistance from hand) | Intermediate | Upper | Static | Bodyweight | 1. Sit upright on bench or chair with neutral spine alignment 2. Place one hand against side of forehead/temple area 3. Apply moderate resistance with hand while neck remains in neutral position 4. Attempt to rotate head toward hand side while resisting with hand pressure 5. Hold isometric contraction for 5-10 seconds without movement 6. Release tension gradually and return to neutral 7. Repeat on opposite side for balanced rotational strength | 1. Contralateral sternocleidomastoid activates during rotation (right SCM rotates head left) 2. Ipsilateral splenius capitis and cervicis work synergistically for rotation 3. Use progressive overload by gradually increasing manual resistance over weeks 4. Maintain cervical spine alignment - avoid lateral flexion during rotation attempt 5. Combine with dynamic rotation exercises for comprehensive neck conditioning | 1. Versteegh T, Beaudet D, Greenbaum M, et al. (2015). Evaluating the reliability of a novel neck-strength assessment protocol for healthy adults using self-generated resistance with a hand-held dynamometer. Physiotherapy Canada 67(1):58-64. DOI: 10.3138/ptc.2013-66 ; 2. Salmon DM, Harrison MF, Sharpe S, et al. (2020). A neck strength training protocol in high school football players for concussion risk reduction. International Journal of Athletic Therapy and Training 25(6):258-264. DOI: 10.1123/ijatt.2019-0116 ; 3. Symmetric Activity of Neck Muscles (2023). Symmetry of the Neck Muscles' Activity in the Electromyography Signal during Basic Motion Patterns. Sensors 23(8):4170. DOI: 10.3390/s23084170 ; 4. Heinze K, Symons TB, Kernozek TW, et al. (2023). The relationship between neck strength and sports-related concussion in team sports: a systematic review with meta-analysis. Journal of Orthopaedic & Sports Physical Therapy 53(6):331-342. DOI: 10.2519/jospt.2023.11727 | American Football, Rugby, Wrestling, MMA, Boxing, Judo, Hockey, Lacrosse, Combat Sports, Australian Rules Football, Martial Arts, Brazilian Jiu-Jitsu | [TBD] | [TBD] | [TBD] |

